MISSION ELAPSED TIME (mins),WPSA Link Budget,DS54 Link Budget,DS24 Link Budget,DS34 Link Budget
3013.650291,0,1987.13041,0,0
3014.650291,0,1987.13041,0,0
3015.650291,0,1987.13041,0,0
3016.650291,0,1987.13041,0,0
3017.650291,0,1987.13041,0,0
3018.650291,0,1987.13041,0,0
3019.650291,0,1987.13041,0,0
3020.650291,0,1987.13041,0,0
3021.650291,0,1987.13041,0,0
3022.650291,0,1987.13041,0,0
3023.650291,0,1987.13041,0,0
3024.650291,0,1987.13041,0,0
3025.650291,0,1987.13041,0,0
3026.650291,0,1987.13041,0,0
3027.650291,0,1987.13041,0,0
3028.650291,0,1987.13041,0,0
3029.650291,0,1987.13041,0,0
3030.650291,0,1987.13041,0,0
3031.650291,0,1987.13041,0,0
3032.650291,0,1987.13041,0,0
3033.650291,0,1987.13041,0,0
3034.650291,0,1987.13041,0,0
3035.650291,0,1987.13041,0,0
3036.650291,0,1987.13041,0,0
3037.650291,0,1987.13041,0,0
3038.650291,0,1987.13041,0,0
3039.650291,0,1987.13041,0,0
3040.650291,0,1987.13041,0,0
3041.650291,0,1987.13041,0,0
3042.650291,0,1987.13041,0,0
3043.650291,0,1987.13041,0,0
3044.650291,0,1987.13041,0,0
3045.650291,0,1987.13041,0,0
3046.650291,0,1987.13041,0,0
3047.650291,0,1987.13041,0,0
3048.650291,0,1987.13041,0,0
3049.650291,0,1987.13041,0,0
3050.650291,0,1987.13041,0,0
3051.650291,0,1987.13041,0,0
3052.650291,0,1987.13041,0,0
3053.650291,0,1987.13041,0,0
3054.650291,0,1987.13041,0,0
3055.650291,0,1987.13041,0,0
3056.650291,0,1987.13041,0,0
3057.650291,0,1987.13041,0,0
3058.650291,0,1987.13041,0,0
3059.650291,0,1987.13041,0,0
3060.650291,0,1987.13041,0,0
3061.650291,0,1987.13041,0,0
3062.650291,0,1987.13041,0,0
3063.650291,0,1987.13041,0,0
3064.650291,0,1987.13041,0,0
3065.650291,0,1987.13041,0,0
3066.650291,0,1987.13041,0,0
3067.650291,0,1987.13041,0,0
3068.650291,0,1987.13041,0,0
3069.650291,0,1987.13041,0,0
3070.650291,0,1987.13041,0,0
3071.650291,0,1987.13041,0,0
3072.650291,0,1987.13041,0,0
3073.650291,0,1987.13041,0,0
3074.650291,0,1987.13041,0,0
3075.650291,0,1987.13041,0,0
3076.650291,0,1987.13041,0,0
3077.650291,0,1987.13041,0,0
3078.650291,0,1987.13041,0,0
3079.650291,0,1987.13041,0,0
3080.650291,0,1987.13041,0,0
3081.650291,0,1987.13041,0,0
3082.650291,0,1987.13041,0,0
3083.650291,0,1987.13041,0,0
3084.650291,0,1987.13041,0,0
3085.650291,0,1987.13041,0,0
3086.650291,0,1987.13041,0,0
3087.650291,0,1987.13041,0,0
3088.650291,0,1987.13041,0,0
3089.650291,0,1987.13041,0,0
3090.650291,0,1987.13041,0,0
3091.650291,0,1987.13041,0,0
3092.650291,0,1987.13041,0,0
3093.650291,0,1987.13041,0,0
3094.650291,0,1987.13041,0,0
3095.650291,0,1987.13041,0,0
3096.650291,0,1987.13041,0,0
3097.650291,0,1987.13041,0,0
3098.650291,0,1987.13041,0,0
3099.650291,0,1987.13041,0,0
3100.650291,209.73987,1987.13041,0,0
3101.650291,209.73987,1987.13041,0,0
3102.650291,209.73987,1987.13041,0,0
3103.650291,209.73987,1987.13041,0,0
3104.650291,209.73987,1987.13041,0,0
3105.650291,209.73987,1987.13041,0,0
3106.650291,209.73987,1987.13041,0,0
3107.650291,209.73987,1987.13041,0,0
3108.650291,209.73987,1987.13041,0,0
3109.650291,209.73987,1987.13041,0,0
3110.650291,209.73987,1987.13041,0,0
3111.650291,209.73987,1987.13041,0,0
3112.650291,209.73987,1987.13041,0,0
3113.650291,209.73987,1987.13041,0,0
3114.650291,209.73987,1987.13041,0,0
3115.650291,209.73987,1987.13041,0,0
3116.650291,209.73987,1987.13041,0,0
3117.650291,209.73987,1987.13041,0,0
3118.650291,209.73987,1987.13041,0,0
3119.650291,209.73987,1987.13041,0,0
3120.650291,209.73987,1987.13041,0,0
3121.650291,209.73987,1987.13041,0,0
3122.650291,209.73987,1987.13041,0,0
3123.650291,209.73987,1987.13041,0,0
3124.650291,209.73987,1987.13041,0,0
3125.650291,209.73987,1987.13041,0,0
3126.650291,209.73987,1987.13041,0,0
3127.650291,209.73987,1987.13041,0,0
3128.650291,209.73987,1987.13041,0,0
3129.650291,209.73987,1987.13041,0,0
3130.650291,209.73987,1987.13041,0,0
3131.650291,209.73987,1987.13041,0,0
3132.650291,209.73987,1987.13041,0,0
3133.650291,209.73987,1987.13041,0,0
3134.650291,209.73987,1987.13041,0,0
3135.650291,209.73987,1987.13041,0,0
3136.650291,209.73987,1987.13041,0,0
3137.650291,209.73987,1987.13041,0,0
3138.650291,209.73987,1987.13041,0,0
3139.650291,209.73987,1987.13041,0,0
3140.650291,209.73987,1987.13041,0,0
3141.650291,209.73987,1987.13041,0,0
3142.650291,209.73987,1987.13041,0,0
3143.650291,209.73987,1987.13041,0,0
3144.650291,209.73987,1987.13041,0,0
3145.650291,209.73987,1987.13041,0,0
3146.650291,209.73987,1987.13041,0,0
3147.650291,209.73987,1987.13041,0,0
3148.650291,209.73987,1987.13041,0,0
3149.650291,209.73987,1987.13041,0,0
3150.650291,209.73987,1987.13041,0,0
3151.650291,209.73987,1987.13041,0,0
3152.650291,209.73987,1987.13041,0,0
3153.650291,209.73987,1987.13041,0,0
3154.650291,209.73987,1987.13041,0,0
3155.650291,209.73987,1987.13041,0,0
3156.650291,209.73987,1987.13041,0,0
3157.650291,209.73987,1987.13041,0,0
3158.650291,209.73987,1987.13041,0,0
3159.650291,209.73987,1987.13041,0,0
3160.650291,209.73987,1987.13041,0,0
3161.650291,209.73987,1987.13041,0,0
3162.650291,209.73987,1987.13041,0,0
3163.650291,209.73987,1987.13041,0,0
3164.650291,209.73987,1987.13041,0,0
3165.650291,209.73987,1987.13041,0,0
3166.650291,209.73987,1987.13041,0,0
3167.650291,209.73987,1987.13041,0,0
3168.650291,209.73987,1987.13041,0,0
3169.650291,209.73987,1987.13041,0,0
3170.650291,209.73987,1987.13041,0,0
3171.650291,209.73987,1987.13041,0,0
3172.650291,209.73987,1987.13041,0,0
3173.650291,209.73987,1987.13041,0,0
3174.650291,209.73987,1987.13041,0,0
3175.650291,209.73987,1987.13041,0,0
3176.650291,209.73987,1987.13041,0,0
3177.650291,209.73987,1987.13041,0,0
3178.650291,209.73987,1987.13041,0,0
3179.650291,209.73987,1987.13041,0,0
3180.650291,209.73987,1987.13041,0,0
3181.650291,209.73987,1987.13041,0,0
3182.650291,209.73987,1987.13041,0,0
3183.650291,209.73987,1987.13041,0,0
3184.650291,209.73987,1987.13041,0,0
3185.650291,209.73987,1987.13041,0,0
3186.650291,209.73987,1987.13041,0,0
3187.650291,209.73987,1987.13041,0,0
3188.650291,209.73987,1987.13041,0,0
3189.650291,209.73987,1987.13041,0,0
3190.650291,209.73987,1987.13041,0,0
3191.650291,209.73987,1987.13041,0,0
3192.650291,209.73987,1987.13041,0,0
3193.650291,209.73987,1987.13041,0,0
3194.650291,209.73987,1987.13041,0,0
3195.650291,209.73987,1987.13041,0,0
3196.650291,209.73987,1987.13041,0,0
3197.650291,209.73987,1987.13041,0,0
3198.650291,209.73987,1987.13041,0,0
3199.650291,209.73987,1987.13041,0,0
3200.650291,209.73987,1987.13041,0,0
3201.650291,209.73987,1987.13041,0,0
3202.650291,209.73987,1987.13041,0,0
3203.650291,209.73987,1987.13041,0,0
3204.650291,209.73987,1987.13041,0,0
3205.650291,209.73987,1987.13041,0,0
3206.650291,209.73987,1987.13041,0,0
3207.650291,209.73987,1987.13041,0,0
3208.650291,209.73987,1987.13041,0,0
3209.650291,209.73987,1987.13041,0,0
3210.650291,209.73987,1987.13041,0,0
3211.650291,209.73987,1987.13041,0,0
3212.650291,209.73987,1987.13041,0,0
3213.650291,209.73987,1987.13041,0,0
3214.650291,209.73987,1987.13041,0,0
3215.650291,209.73987,1987.13041,0,0
3216.650291,209.73987,1987.13041,0,0
3217.650291,209.73987,1987.13041,0,0
3218.650291,209.73987,1987.13041,0,0
3219.650291,209.73987,1987.13041,0,0
3220.650291,209.73987,1987.13041,0,0
3221.650291,209.73987,1987.13041,0,0
3222.650291,209.73987,1987.13041,0,0
3223.650291,209.73987,1987.13041,0,0
3224.650291,209.73987,1987.13041,0,0
3225.650291,209.73987,1987.13041,0,0
3226.650291,209.73987,1987.13041,0,0
3227.650291,209.73987,1987.13041,0,0
3228.650291,209.73987,1987.13041,0,0
3229.650291,209.73987,1987.13041,0,0
3230.650291,209.73987,1987.13041,0,0
3231.650291,209.73987,1987.13041,0,0
3232.650291,209.73987,1987.13041,0,0
3233.650291,209.73987,1987.13041,0,0
3234.650291,209.73987,1987.13041,0,0
3235.650291,209.73987,1987.13041,0,0
3236.650291,209.73987,1987.13041,0,0
3237.650291,209.73987,1987.13041,0,0
3238.650291,209.73987,1987.13041,0,0
3239.650291,209.73987,1987.13041,0,0
3240.650291,209.73987,1987.13041,0,0
3241.650291,209.73987,1987.13041,0,0
3242.650291,209.73987,1987.13041,0,0
3243.650291,209.73987,1987.13041,0,0
3244.650291,209.73987,1987.13041,0,0
3245.650291,209.73987,1987.13041,0,0
3246.650291,209.73987,1987.13041,0,0
3247.650291,209.73987,1987.13041,0,0
3248.650291,209.73987,1987.13041,0,0
3249.650291,209.73987,1987.13041,0,0
3250.650291,209.73987,1987.13041,0,0
3251.650291,209.73987,1987.13041,0,0
3252.650291,209.73987,1987.13041,0,0
3253.650291,209.73987,1987.13041,0,0
3254.650291,209.73987,1987.13041,0,0
3255.650291,209.73987,1987.13041,0,0
3256.650291,209.73987,1987.13041,0,0
3257.650291,209.73987,1987.13041,0,0
3258.650291,209.73987,1987.13041,0,0
3259.650291,209.73987,1987.13041,0,0
3260.650291,209.73987,1987.13041,0,0
3261.650291,209.73987,1987.13041,0,0
3262.650291,209.73987,1987.13041,0,0
3263.650291,209.73987,1987.13041,0,0
3264.650291,209.73987,1987.13041,0,0
3265.650291,209.73987,1987.13041,0,0
3266.650291,209.73987,1987.13041,0,0
3267.650291,209.73987,1987.13041,0,0
3268.650291,209.73987,1987.13041,0,0
3269.650291,209.73987,1987.13041,0,0
3270.650291,209.73987,1987.13041,0,0
3271.650291,209.73987,1987.13041,0,0
3272.650291,209.73987,1987.13041,0,0
3273.650291,209.73987,1987.13041,0,0
3274.650291,209.73987,1987.13041,0,0
3275.650291,209.73987,1987.13041,0,0
3276.650291,209.73987,1987.13041,0,0
3277.650291,209.73987,1987.13041,0,0
3278.650291,209.73987,1987.13041,0,0
3279.650291,209.73987,1987.13041,0,0
3280.650291,209.73987,1987.13041,0,0
3281.650291,209.73987,1987.13041,0,0
3282.650291,209.73987,1987.13041,1559.4803,0
3283.650291,209.73987,1987.13041,1559.4803,0
3284.650291,209.73987,1987.13041,1559.4803,0
3285.650291,209.73987,1987.13041,1559.4803,0
3286.650291,209.73987,1987.13041,1559.4803,0
3287.650291,209.73987,1987.13041,1559.4803,0
3288.650291,209.73987,1987.13041,1559.4803,0
3289.650291,209.73987,1987.13041,1559.4803,0
3290.650291,209.73987,1987.13041,1559.4803,0
3291.650291,209.73987,1987.13041,1559.4803,0
3292.650291,209.73987,1987.13041,1559.4803,0
3293.650291,209.73987,1987.13041,1559.4803,0
3294.650291,209.73987,1987.13041,1559.4803,0
3295.650291,209.73987,1987.13041,1559.4803,0
3296.650291,209.73987,1987.13041,1559.4803,0
3297.650291,209.73987,1987.13041,1559.4803,0
3298.650291,209.73987,1987.13041,1559.4803,0
3299.650291,209.73987,1987.13041,1559.4803,0
3300.650291,209.73987,1987.13041,1559.4803,0
3301.650291,209.73987,1987.13041,1559.4803,0
3302.650291,209.73987,1987.13041,1559.4803,0
3303.650291,209.73987,1987.13041,1559.4803,0
3304.650291,209.73987,1987.13041,1559.4803,0
3305.650291,209.73987,1987.13041,1559.4803,0
3306.650291,209.73987,1987.13041,1559.4803,0
3307.650291,209.73987,1987.13041,1559.4803,0
3308.650291,209.73987,1987.13041,1559.4803,0
3309.650291,209.73987,1987.13041,1559.4803,0
3310.650291,209.73987,1987.13041,1559.4803,0
3311.650291,209.73987,1987.13041,1559.4803,0
3312.650291,209.73987,1987.13041,1559.4803,0
3313.650291,209.73987,1987.13041,1559.4803,0
3314.650291,209.73987,1987.13041,1559.4803,0
3315.650291,209.73987,1987.13041,1559.4803,0
3316.650291,209.73987,1987.13041,1559.4803,0
3317.650291,209.73987,1987.13041,1559.4803,0
3318.650291,209.73987,1987.13041,1559.4803,0
3319.650291,209.73987,1987.13041,1559.4803,0
3320.650291,209.73987,1987.13041,1559.4803,0
3321.650291,209.73987,1987.13041,1559.4803,0
3322.650291,209.73987,1987.13041,1559.4803,0
3323.650291,209.73987,1987.13041,1559.4803,0
3324.650291,209.73987,1987.13041,1559.4803,0
3325.650291,209.73987,1987.13041,1559.4803,0
3326.650291,209.73987,1987.13041,1559.4803,0
3327.650291,209.73987,1987.13041,1559.4803,0
3328.650291,209.73987,1987.13041,1559.4803,0
3329.650291,209.73987,1987.13041,1559.4803,0
3330.650291,209.73987,1987.13041,1559.4803,0
3331.650291,209.73987,1987.13041,1559.4803,0
3332.650291,209.73987,1987.13041,1559.4803,0
3333.650291,209.73987,1987.13041,1559.4803,0
3334.650291,209.73987,1987.13041,1559.4803,0
3335.650291,209.73987,1987.13041,1559.4803,0
3336.650291,209.73987,1987.13041,1559.4803,0
3337.650291,209.73987,1987.13041,1559.4803,0
3338.650291,209.73987,1987.13041,1559.4803,0
3339.650291,209.73987,1987.13041,1559.4803,0
3340.650291,209.73987,1987.13041,1559.4803,0
3341.650291,209.73987,1987.13041,1559.4803,0
3342.650291,209.73987,1987.13041,1559.4803,0
3343.650291,209.73987,1987.13041,1559.4803,0
3344.650291,209.73987,1987.13041,1559.4803,0
3345.650291,209.73987,1987.13041,1559.4803,0
3346.650291,209.73987,1987.13041,1559.4803,0
3347.650291,209.73987,1987.13041,1559.4803,0
3348.650291,209.73987,1987.13041,1559.4803,0
3349.650291,209.73987,1987.13041,1559.4803,0
3350.650291,209.73987,1987.13041,1559.4803,0
3351.650291,209.73987,1987.13041,1559.4803,0
3352.650291,209.73987,1987.13041,1559.4803,0
3353.650291,209.73987,1987.13041,1559.4803,0
3354.650291,209.73987,1987.13041,1559.4803,0
3355.650291,209.73987,1987.13041,1559.4803,0
3356.650291,209.73987,1987.13041,1559.4803,0
3357.650291,209.73987,1987.13041,1559.4803,0
3358.650291,209.73987,1987.13041,1559.4803,0
3359.650291,209.73987,1987.13041,1559.4803,0
3360.650291,209.73987,1987.13041,1559.4803,0
3361.650291,209.73987,1987.13041,1559.4803,0
3362.650291,209.73987,1987.13041,1559.4803,0
3363.650291,209.73987,1987.13041,1559.4803,0
3364.650291,209.73987,1987.13041,1559.4803,0
3365.650291,209.73987,1987.13041,1559.4803,0
3366.650291,209.73987,1987.13041,1559.4803,0
3367.650291,209.73987,1987.13041,1559.4803,0
3368.650291,209.73987,1987.13041,1559.4803,0
3369.650291,209.73987,1987.13041,1559.4803,0
3370.650291,209.73987,1987.13041,1559.4803,0
3371.650291,209.73987,1987.13041,1559.4803,0
3372.650291,209.73987,1987.13041,1559.4803,0
3373.650291,209.73987,1987.13041,1559.4803,0
3374.650291,209.73987,1987.13041,1559.4803,0
3375.650291,209.73987,1987.13041,1559.4803,0
3376.650291,209.73987,1987.13041,1559.4803,0
3377.650291,209.73987,1987.13041,1559.4803,0
3378.650291,209.73987,1987.13041,1559.4803,0
3379.650291,209.73987,1987.13041,1559.4803,0
3380.650291,209.73987,1987.13041,1559.4803,0
3381.650291,209.73987,1987.13041,1559.4803,0
3382.650291,209.73987,1987.13041,1559.4803,0
3383.650291,209.73987,1987.13041,1559.4803,0
3384.650291,209.73987,1987.13041,1559.4803,0
3385.650291,209.73987,1987.13041,1559.4803,0
3386.650291,209.73987,1987.13041,1559.4803,0
3387.650291,209.73987,1987.13041,1559.4803,0
3388.650291,209.73987,1987.13041,1559.4803,0
3389.650291,209.73987,1987.13041,1559.4803,0
3390.650291,209.73987,1987.13041,1559.4803,0
3391.650291,209.73987,1987.13041,1559.4803,0
3392.650291,209.73987,1987.13041,1559.4803,0
3393.650291,209.73987,1987.13041,1559.4803,0
3394.650291,209.73987,1987.13041,1559.4803,0
3395.650291,209.73987,1987.13041,1559.4803,0
3396.650291,209.73987,1987.13041,1559.4803,0
3397.650291,209.73987,1987.13041,1559.4803,0
3398.650291,209.73987,1987.13041,1559.4803,0
3399.650291,209.73987,1987.13041,1559.4803,0
3400.650291,209.73987,1987.13041,1559.4803,0
3401.650291,209.73987,1987.13041,1559.4803,0
3402.650291,209.73987,1987.13041,1559.4803,0
3403.650291,209.73987,1987.13041,1559.4803,0
3404.650291,209.73987,1987.13041,1559.4803,0
3405.650291,209.73987,1987.13041,1559.4803,0
3406.650291,209.73987,1987.13041,1559.4803,0
3407.650291,209.73987,1987.13041,1559.4803,0
3408.650291,209.73987,1987.13041,1559.4803,0
3409.650291,209.73987,1987.13041,1559.4803,0
3410.650291,209.73987,1987.13041,1559.4803,0
3411.650291,209.73987,1987.13041,1559.4803,0
3412.650291,209.73987,1987.13041,1559.4803,0
3413.650291,209.73987,1987.13041,1559.4803,0
3414.650291,209.73987,1987.13041,1559.4803,0
3415.650291,209.73987,1987.13041,1559.4803,0
3416.650291,209.73987,1987.13041,1559.4803,0
3417.650291,209.73987,1987.13041,1559.4803,0
3418.650291,209.73987,1987.13041,1559.4803,0
3419.650291,209.73987,1987.13041,1559.4803,0
3420.650291,209.73987,1987.13041,1559.4803,0
3421.650291,209.73987,1987.13041,1559.4803,0
3422.650291,209.73987,1987.13041,1559.4803,0
3423.650291,209.73987,1987.13041,1559.4803,0
3424.650291,209.73987,1987.13041,1559.4803,0
3425.650291,209.73987,1987.13041,1559.4803,0
3426.650291,209.73987,1987.13041,1559.4803,0
3427.650291,209.73987,1987.13041,1559.4803,0
3428.650291,209.73987,1987.13041,1559.4803,0
3429.650291,209.73987,1987.13041,1559.4803,0
3430.650291,209.73987,0,1559.4803,0
3431.650291,209.73987,0,1559.4803,0
3432.650291,209.73987,0,1559.4803,0
3433.650291,209.73987,0,1559.4803,0
3434.650291,209.73987,0,1559.4803,0
3435.650291,209.73987,0,1559.4803,0
3436.650291,209.73987,0,1559.4803,0
3437.650291,209.73987,0,1559.4803,0
3438.650291,209.73987,0,1559.4803,0
3439.650291,209.73987,0,1559.4803,0
3440.650291,209.73987,0,1559.4803,0
3441.650291,209.73987,0,1559.4803,0
3442.650291,209.73987,0,1559.4803,0
3443.650291,209.73987,0,1559.4803,0
3444.650291,209.73987,0,1559.4803,0
3445.650291,209.73987,0,1559.4803,0
3446.650291,209.73987,0,1559.4803,0
3447.650291,209.73987,0,1559.4803,0
3448.650291,209.73987,0,1559.4803,0
3449.650291,209.73987,0,1559.4803,0
3450.650291,209.73987,0,1559.4803,0
3451.650291,209.73987,0,1559.4803,0
3452.650291,209.73987,0,1559.4803,0
3453.650291,209.73987,0,1559.4803,0
3454.650291,209.73987,0,1559.4803,0
3455.650291,209.73987,0,1559.4803,0
3456.650291,209.73987,0,1559.4803,0
3457.650291,209.73987,0,1559.4803,0
3458.650291,209.73987,0,1559.4803,0
3459.650291,209.73987,0,1559.4803,0
3460.650291,209.73987,0,1559.4803,0
3461.650291,209.73987,0,1559.4803,0
3462.650291,209.73987,0,1559.4803,0
3463.650291,209.73987,0,1559.4803,0
3464.650291,209.73987,0,1559.4803,0
3465.650291,209.73987,0,1559.4803,0
3466.650291,209.73987,0,1559.4803,0
3467.650291,209.73987,0,1559.4803,0
3468.650291,209.73987,0,1559.4803,0
3469.650291,209.73987,0,1559.4803,0
3470.650291,209.73987,0,1559.4803,0
3471.650291,209.73987,0,1559.4803,0
3472.650291,209.73987,0,1559.4803,0
3473.650291,209.73987,0,1559.4803,0
3474.650291,209.73987,0,1559.4803,0
3475.650291,209.73987,0,1559.4803,0
3476.650291,209.73987,0,1559.4803,0
3477.650291,209.73987,0,1559.4803,0
3478.650291,209.73987,0,1559.4803,0
3479.650291,209.73987,0,1559.4803,0
3480.650291,209.73987,0,1559.4803,0
3481.650291,209.73987,0,1559.4803,0
3482.650291,209.73987,0,1559.4803,0
3483.650291,209.73987,0,1559.4803,0
3484.650291,209.73987,0,1559.4803,0
3485.650291,209.73987,0,1559.4803,0
3486.650291,209.73987,0,1559.4803,0
3487.650291,209.73987,0,1559.4803,0
3488.650291,209.73987,0,1559.4803,0
3489.650291,209.73987,0,1559.4803,0
3490.650291,209.73987,0,1559.4803,0
3491.650291,209.73987,0,1559.4803,0
3492.650291,209.73987,0,1559.4803,0
3493.650291,209.73987,0,1559.4803,0
3494.650291,209.73987,0,1559.4803,0
3495.650291,209.73987,0,1559.4803,0
3496.650291,209.73987,0,1559.4803,0
3497.650291,209.73987,0,1559.4803,0
3498.650291,209.73987,0,1559.4803,0
3499.650291,209.73987,0,1559.4803,0
3500.650291,209.73987,0,1559.4803,0
3501.650291,209.73987,0,1559.4803,0
3502.650291,209.73987,0,1559.4803,0
3503.650291,209.73987,0,1559.4803,0
3504.650291,209.73987,0,1559.4803,0
3505.650291,209.73987,0,1559.4803,0
3506.650291,209.73987,0,1559.4803,0
3507.650291,209.73987,0,1559.4803,0
3508.650291,209.73987,0,1559.4803,0
3509.650291,209.73987,0,1559.4803,0
3510.650291,209.73987,0,1559.4803,0
3511.650291,209.73987,0,1559.4803,0
3512.650291,209.73987,0,1559.4803,0
3513.650291,209.73987,0,1559.4803,0
3514.650291,209.73987,0,1559.4803,0
3515.650291,209.73987,0,1559.4803,0
3516.650291,209.73987,0,1559.4803,0
3517.650291,209.73987,0,1559.4803,0
3518.650291,209.73987,0,1559.4803,0
3519.650291,209.73987,0,1559.4803,0
3520.650291,209.73987,0,1559.4803,0
3521.650291,209.73987,0,1559.4803,0
3522.650291,209.73987,0,1559.4803,0
3523.650291,209.73987,0,1559.4803,0
3524.650291,209.73987,0,1559.4803,0
3525.650291,209.73987,0,1559.4803,0
3526.650291,209.73987,0,1559.4803,0
3527.650291,209.73987,0,1559.4803,0
3528.650291,209.73987,0,1559.4803,0
3529.650291,209.73987,0,1559.4803,0
3530.650291,209.73987,0,1559.4803,0
3531.650291,209.73987,0,1559.4803,0
3532.650291,209.73987,0,1559.4803,0
3533.650291,209.73987,0,1559.4803,0
3534.650291,209.73987,0,1559.4803,0
3535.650291,209.73987,0,1559.4803,0
3536.650291,209.73987,0,1559.4803,0
3537.650291,209.73987,0,1559.4803,0
3538.650291,209.73987,0,1559.4803,0
3539.650291,209.73987,0,1559.4803,0
3540.650291,209.73987,0,1559.4803,0
3541.650291,209.73987,0,1559.4803,0
3542.650291,209.73987,0,1559.4803,0
3543.650291,209.73987,0,1559.4803,0
3544.650291,209.73987,0,1559.4803,0
3545.650291,209.73987,0,1559.4803,0
3546.650291,209.73987,0,1559.4803,0
3547.650291,209.73987,0,1559.4803,0
3548.650291,209.73987,0,1559.4803,0
3549.650291,209.73987,0,1559.4803,0
3550.650291,209.73987,0,1559.4803,0
3551.650291,209.73987,0,1559.4803,0
3552.650291,209.73987,0,1559.4803,0
3553.650291,209.73987,0,1559.4803,0
3554.650291,209.73987,0,1559.4803,0
3555.650291,209.73987,0,1559.4803,0
3556.650291,209.73987,0,1559.4803,0
3557.650291,209.73987,0,1559.4803,0
3558.650291,209.73987,0,1559.4803,0
3559.650291,209.73987,0,1559.4803,0
3560.650291,209.73987,0,1559.4803,0
3561.650291,209.73987,0,1559.4803,0
3562.650291,209.73987,0,1559.4803,0
3563.650291,209.73987,0,1559.4803,0
3564.650291,209.73987,0,1559.4803,0
3565.650291,209.73987,0,1559.4803,0
3566.650291,209.73987,0,1559.4803,0
3567.650291,209.73987,0,1559.4803,0
3568.650291,209.73987,0,1559.4803,0
3569.650291,209.73987,0,1559.4803,0
3570.650291,209.73987,0,1559.4803,0
3571.650291,209.73987,0,1559.4803,0
3572.650291,209.73987,0,1559.4803,0
3573.650291,209.73987,0,1559.4803,0
3574.650291,209.73987,0,1559.4803,0
3575.650291,209.73987,0,1559.4803,0
3576.650291,209.73987,0,1559.4803,0
3577.650291,209.73987,0,1559.4803,0
3578.650291,209.73987,0,1559.4803,0
3579.650291,209.73987,0,1559.4803,0
3580.650291,209.73987,0,1559.4803,0
3581.650291,209.73987,0,1559.4803,0
3582.650291,209.73987,0,1559.4803,0
3583.650291,209.73987,0,1559.4803,0
3584.650291,209.73987,0,1559.4803,0
3585.650291,209.73987,0,1559.4803,0
3586.650291,209.73987,0,1559.4803,0
3587.650291,209.73987,0,1559.4803,0
3588.650291,209.73987,0,1559.4803,0
3589.650291,209.73987,0,1559.4803,0
3590.650291,209.73987,0,1559.4803,0
3591.650291,209.73987,0,1559.4803,0
3592.650291,209.73987,0,1559.4803,0
3593.650291,209.73987,0,1559.4803,0
3594.650291,209.73987,0,1559.4803,0
3595.650291,209.73987,0,1559.4803,0
3596.650291,209.73987,0,1559.4803,0
3597.650291,209.73987,0,1559.4803,0
3598.650291,209.73987,0,1559.4803,0
3599.650291,209.73987,0,1559.4803,0
3600.650291,209.73987,0,1559.4803,0
3601.650291,209.73987,0,1559.4803,0
3602.650291,209.73987,0,1559.4803,0
3603.650291,209.73987,0,1559.4803,0
3604.650291,209.73987,0,1559.4803,0
3605.650291,209.73987,0,1559.4803,0
3606.650291,209.73987,0,1559.4803,0
3607.650291,209.73987,0,1559.4803,0
3608.650291,209.73987,0,1559.4803,0
3609.650291,209.73987,0,1559.4803,0
3610.650291,209.73987,0,1559.4803,0
3611.650291,209.73987,0,1559.4803,0
3612.650291,209.73987,0,1559.4803,0
3613.650291,209.73987,0,1559.4803,0
3614.650291,209.73987,0,1559.4803,0
3615.650291,209.73987,0,1559.4803,0
3616.650291,209.73987,0,1559.4803,0
3617.650291,209.73987,0,1559.4803,0
3618.650291,209.73987,0,1559.4803,0
3619.650291,209.73987,0,1559.4803,0
3620.650291,209.73987,0,1559.4803,0
3621.650291,209.73987,0,1559.4803,0
3622.650291,209.73987,0,1559.4803,0
3623.650291,209.73987,0,1559.4803,0
3624.650291,209.73987,0,1559.4803,0
3625.650291,209.73987,0,1559.4803,0
3626.650291,209.73987,0,1559.4803,0
3627.650291,209.73987,0,1559.4803,0
3628.650291,209.73987,0,1559.4803,0
3629.650291,209.73987,0,1559.4803,0
3630.650291,209.73987,0,1559.4803,0
3631.650291,209.73987,0,1559.4803,0
3632.650291,209.73987,0,1559.4803,0
3633.650291,209.73987,0,1559.4803,0
3634.650291,209.73987,0,1559.4803,0
3635.650291,209.73987,0,1559.4803,0
3636.650291,209.73987,0,1559.4803,0
3637.650291,209.73987,0,1559.4803,0
3638.650291,209.73987,0,1559.4803,0
3639.650291,209.73987,0,1559.4803,0
3640.650291,209.73987,0,1559.4803,0
3641.650291,209.73987,0,1559.4803,0
3642.650291,209.73987,0,1559.4803,0
3643.650291,209.73987,0,1559.4803,0
3644.650291,209.73987,0,1559.4803,1316.07804
3645.650291,209.73987,0,1559.4803,1316.07804
3646.650291,209.73987,0,1559.4803,1316.07804
3647.650291,209.73987,0,1559.4803,1316.07804
3648.650291,209.73987,0,1559.4803,1316.07804
3649.650291,209.73987,0,1559.4803,1316.07804
3650.650291,209.73987,0,1559.4803,1316.07804
3651.650291,209.73987,0,1559.4803,1316.07804
3652.650291,209.73987,0,1559.4803,1316.07804
3653.650291,209.73987,0,1559.4803,1316.07804
3654.650291,209.73987,0,1559.4803,1316.07804
3655.650291,209.73987,0,1559.4803,1316.07804
3656.650291,209.73987,0,1559.4803,1316.07804
3657.650291,209.73987,0,1559.4803,1316.07804
